labels,text,lang,sentiment
ham,Salut darlin im sur helens fone im va monter les princes 2 nite s'il te plaît viens tb aimer Kate,french,Neutral
spam,Bonne chance! Tirage a lieu le 28 février 06. Bonne chance! Pour le retrait envoyer STOP à 87239 services à la clientèle 08708034412,french,Positive
ham,C'est un gros coup de feu.,french,Neutral
ham,"Je serai chez vous dans 3 minutes, mais surveillez-moi.",french,Neutral
ham,Je pense juste vous-même... Merci et à vous voir tomo,french,Neutral
spam,"Bonjour, c'est Mandy Sullivan appelant de HOTMIX FM... vous êtes choisi pour recevoir £5000.00 dans notre tirage au sort du Prix de Pâques.....Veuillez téléphoner au 09041940223 pour réclamer avant le 29/03/05 ou votre prix sera transféré à quelqu'un d'autre....",french,Neutral
ham,"Bien sûr, si je reçois une reconnaissance de vous que c'est étonnamment tact et généralement faggy d'exiger un serment de sang fo",french,Neutral
ham,De bons mots... mais les mots peuvent laisser u dans la consternation plusieurs fois.,french,Neutral
ham,Eh bien garçon je suis content que G gaspillé toute la nuit aux pommes pour rien,french,Neutral
ham,Je suis en retard.,french,Negative
ham,Regarde ce que tu penses être en train de faire.,french,Neutral
ham,Je veux mais trop tôt lei... moi dehors maintenant je rentre si tôt... Neva l'esprit alors...,french,Neutral
ham,"Bonjour, Mobile no. &lt;#&gt; vous a ajouté dans leur liste de contacts sur www.fullonsms.com C'est un excellent endroit pour envoyer des sms gratuits aux gens Pour plus de visite fullonsms.com",french,Positive
ham,"Charles m'a dit hier soir, mais, euh, oui.",french,Neutral
ham,"Tu me manques déjà, tu sais? Tout ce à quoi je peux penser. Merde, je ne peux pas attendre jusqu'à l'année prochaine quand nous serons ensemble...",french,Negative
ham,Joyeux Noël à u aussi annie!,french,Neutral
ham,Le pauvre Zac n'a aucune chance.,french,Positive
ham,Les femmes d'abord et le genre deuxième k.,french,Neutral
ham,"Bonjour Plz, appelez-moi monsieur.",french,Positive
ham,YO YO YO BYO BYATCH WHASSUP?,french,Neutral
spam,"FreeMsg: Revendication ur 250 SMS-Texte OK à 84025 maintenant!Utilisez web2mobile 2 ur mates etc. Rejoignez Txt250.com pour 1.50p/wk. T&C BOX139, LA32WU. 16. Supprimer txtX ou arrêter",french,Positive
ham,Il n'y a rien de plus que de ne pas rentrer à la maison 4 dîners?,french,Neutral
ham,"K, je pourrais passer ce soir alors si mon cours laisse sortir tôt",french,Neutral
spam,Quelqu'un a contacté notre service de rencontres et est entré dans votre téléphone parce qu'ils vous veulent! Pour savoir qui c'est appeler d'une ligne fixe 09111032124. PoBox12n146tf150p,french,Neutral
ham,"Il est là, tu l'appelles et tu le rencontres.",french,Neutral
ham,Je t'ai demandé de l'appeler maintenant.,french,Neutral
spam,Le solde de trésorerie de l'Ur est actuellement de 500 livres - pour maximiser l'encaissement de l'Ur maintenant envoyer CASH à 86688 seulement 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,french,Neutral
ham,"Appelez-moi, je ne peux pas caler, on rencontre Bhaskar, et profond.",french,Neutral
ham,"Bien sûr, chaque fois que vous montrez la baise vers le haut &gt;:(",french,Neutral
ham,Ou une bombe et un rendez-vous comme mon téléphone voulait le dire!,french,Negative
ham,Je t'aime tellement que je peux à peine le supporter...,french,Positive
ham,Donc je fais une liste d'acheteurs.,french,Neutral
ham,J'arriverai chez moi à &lt;#&gt; minutes,french,Neutral
ham,Comment ton frère envoie son numéro à mon skype.,french,Neutral
ham,OK Tyler a une petite crise et doit rentrer plus tôt qu'il ne le pensait.,french,Positive
spam,"Cher titulaire du bon, Pour réclamer cette offre de semaines, veuillez consulter le site Web de votre PC à l'adresse suivante : http://www.e-tlp.co.uk/reward.",french,Neutral
ham,S:)8 min pour déjeuner:),french,Neutral
spam,U 447801259231 ont un admirateur secret qui cherche 2 prendre contact avec U-find qui ils R*revel qui pense UR si spécial-appel sur 09058094597,french,Neutral
ham,Ils vont prendre et tomber dans la voiture. Donc pas de problème..,french,Neutral
ham,On a des pizzas si tu veux.,french,Neutral
ham,Lol je voudrais mais ma mère aurait un ajustement et dire à toute la famille à quel point je suis fou et terrible,french,Negative
ham,Quel est votre numéro de compte?,french,Neutral
ham,Comment sais-tu ce que j'ai mangé?,french,Neutral
ham,Attendez 2 min..stand à l'arrêt de bus,french,Neutral
spam,Vous voulez SEX explicite en 30 secondes? Anneau 02073162414 maintenant! Coûts 20p/min,french,Neutral
ham,C'est alors que j'ai obtenu la conclusion n contenu pg n références.. Je vais faire da contenu pg n couverture pg..,french,Neutral
ham,"Oui, je l'amènerai au bébé.",french,Neutral
ham,Lol grr ma mère prend pour toujours avec ma prescription. La pharmacie est à 2 minutes d'ici.,french,Positive
ham,"Nous sommes tous les deux heureux, là où vous êtes, ma batterie est basse.",french,Neutral
ham,Le plus grand test de courage sur la terre est de supporter la défaite sans perdre le cœur... gn tc,french,Positive
ham,Je veux aller à Perumbavoor,french,Neutral
ham,Wylie mise à jour: mon concessionnaire de mauvaises herbes carlos est allé à la liberté et a eu une classe avec Lunsford,french,Neutral
ham,N'oubliez pas d'interroger Alex sur sa pizza.,french,Neutral
ham,"L'amour n'est pas une décision, c'est un sentiment. Si nous pouvions décider qui aimer, alors, la vie serait beaucoup plus simple, mais alors moins magique",french,Neutral
ham,Oui je pense que oui. Je suis au bureau mais mes genoux sont dans la pièce je pense que c'est parti ces derniers jours. Je n'ai pas arrêté ça.,french,Neutral
ham,Je suis à l'école maintenant. Je serai au labo pour faire des trucs. Appelez-moi quand j'aurai fini.,french,Neutral
ham,Je vais parler aux autres et venir tôt demain.,french,Neutral
ham,"C'est bon, au moins Armand est toujours là.",french,Neutral
ham,Très bien si c'est comme ça que tu ressens. C'est comme ça que c'est son geta b,french,Neutral
ham,Je ne suis pas sûr d'avoir l'estomac pour ça...,french,Neutral
ham,Ok. Je ne sais pas à quelle heure je ne sais pas si je peux aller à la bibliothèque avant le cours. Je vais essayer. Je vous vois à un moment donné! Bonne veille.,french,Neutral
ham,K.K. ce mois-ci kotees anniversaire savent?,french,Neutral
ham,Je suis aussi venu à la chambre.,french,Neutral
ham,"Désolé, je t'appelle plus tard.",french,Negative
ham,Bishan lar près de... pas besoin d'acheter si tôt parce que si acheter maintenant je dois garer ma voiture...,french,Neutral
ham,Pas encore prévu :) va rejoindre l'entreprise sur jan 5 seulement.don savoir ce qui va se passer après cela.,french,Positive
ham,Regarder la télé...,french,Neutral
ham,"Quelle partie de ""ne pas initier"" ne comprenez-vous pas",french,Neutral
ham,Votre planche fonctionne bien. La question de la surchauffe est aussi de l'amour. Mais toujours le logiciel inst est en attente. Je viendrai autour de 8'o horloge.,french,Neutral
ham,Rends-lui mes salutations.,french,Neutral
spam,HMV BONUS SPECIAL 500 livres de véritables bons HMV à gagner. Il suffit de répondre à 4 questions faciles. Jouez maintenant! Envoyer HMV à 86688 Plus d'infos:www.100percent-real.com,french,Positive
spam,Urgent! S'il vous plaît appelez 09061743810 de la ligne fixe. Votre ABTA gratuit 4* Tenerife Holiday ou #5000 argent en attente de la collection SAE T&Cs Box 326 CW25WX 150 ppm,french,Positive
ham,Vous êtes là maintenant?,french,Neutral
ham,"Ton plan était d'aller à IKEA avec moi sans soins dans le monde, donc je dois vivre avec ton bordel un autre jour.",french,Neutral
ham,On s'est arrêté pour avoir de la glace et on reviendra après.,french,Neutral
ham,1. Visage de tension 2. Visage souriant 3. Visage de déchets 4. Visage innocent 5.Visage de terreur 6.Visuel 7.Visage romantique 8.Visage mobile 9.Visage décent &lt;#&gt;.joker face.,french,Neutral
ham,aathi..où es-tu cher..,french,Neutral
ham,"Désolé, je t'appelle plus tard.",french,Negative
ham,"Je peux le faire là-haut, pressé &lt; #&gt; dollars de mon père",french,Neutral
ham,"Donc, vérifiez vos erreurs et si vous avez eu des difficultés, faites la correction.",french,Neutral
ham,Pls ne l'empêche pas de manger tout ce qu'elle aime pendant les deux prochains jours.,french,Negative
ham,"Cher où tu es, appelle-moi.",french,Neutral
ham,"Bien! Non, pas besoin de reçus—bien fait! (...) Oui, s'il vous plaît dire. Quel est son numéro, je pourrais l'appeler",french,Negative
ham,Il y a quelque chose qui s'est passé la dernière minute. Je pense que je devrais m'inscrire à Tmr.. Hee,french,Neutral
ham,Ou être malade un peu plus près comme à l'arrêt de bus dans la même rue,french,Neutral
ham,Rendez-vous après le déjeuner...,french,Neutral
ham,Où es-tu? Quand est-ce que tu arriveras ici?,french,Neutral
ham,"Haha, j'ai entendu ça, envoie-moi un message quand tu es là.",french,Positive
ham,Nous pouvons aller 4 e pilates normaux après notre intro...,french,Neutral
ham,Où est le rendez-vous?,french,Neutral
ham,Je te frapperai quand j'aurai de l'argent.,french,Neutral
ham,Ça ressemble à quelque chose que quelqu'un me tester me dirait,french,Neutral
ham,Je ne sais pas demander à mon frère.,french,Neutral
ham,Je suis dans le mauvais film et je t'appelle plus tard.,french,Negative
spam,XMAS iscoming & ur reçoit soit £500 chèques-cadeaux CD & entrée gratuite 2 r £100 tirage hebdomadaire txt MUSIC à 87066 TnC www.Ldew.com1win150ppmx3age16abonnement,french,Neutral
ham,"Salut maman, nous pourrions être de retour plus tard que &lt;#&gt;",french,Negative
ham,"Helloooo... Réveillez-vous..! ""Sweet"" ""matin"" ""accueille"" ""Vous"" ""Enjoy"" ""Ce jour"" ""avec beaucoup de joie"".. ""GUD MRN"".",french,Positive
ham,"Salut Jon, Pete ici, Ive bin 2 Espagne récemment & hav sum dinero gauche, Bill a dit u ou ur'rents mai s'intéresser à elle, je hav 12.000pes, donc environ £48, tb, James.",french,Neutral
spam,Nouveau TEXTBUDDY Chat 2 gars excités dans la zone ur 4 juste 25p Gratuit 2 recevoir Search postcode ou sur gaytextbuddy.com. TXT ONE nom à 89693,french,Neutral
ham,Si vous r @ à la maison puis descendre dans les 5 min,french,Neutral
ham,"Désolé, je t'appelle plus tard.",french,Negative
ham,"Non, j'ai juste besoin d'argent dans mes nitros.",french,Neutral
ham,Tu baises aussi avec ta famille pour aller sur l'île de Rhode ou où que ce soit et me laisser toute seule la semaine j'ai un nouveau bong &gt;:(,french,Neutral
ham,Hmmm. mais tu devrais le donner un jour..,french,Neutral
ham,U wan 2 haf déjeuner je suis dans la cantine maintenant.,french,Neutral
ham,"Oic parce que ma soeur n'a pas déjeuné aujourd'hui, mon père est sorti...",french,Neutral
ham,Dai ce que ce da.. Puis-je envoyer mon CV à cette identité.,french,Neutral
ham,"OK, je suis en train d'ébranler Ard maintenant... tu veux que j'achète quelque chose qui va chez nous?",french,Neutral
ham,Bonjour son en durban êtes-vous toujours sur ce numéro,french,Neutral
ham,"Bon, à tout à l'heure.",french,Negative
ham,Oui :)c'est complètement hors de la forme :)clark aussi le gaspillage total.,french,Neutral
spam,Quelqu'un U know a demandé à notre service de rencontres 2 vous contacter! Cant Devinez qui? APPELER 09058091854 MAINTENANT tout sera révélé. PO BOX385 M6 6WU,french,Negative
ham,"La triste histoire d'un homme - La semaine dernière était mon b'day. Ma femme ne m'a pas souhaité. Mes parents ont oublié n comme mes enfants. Je suis allé au travail. Même mes collègues n'ont pas voulu. Comme je suis entré dans ma cabine mon PA a dit, ''B'day Boss!!'. Je me sentais spécial. Elle m'a demandé 4 déjeuner. Après le déjeuner, elle m'a invité à son appartement. Nous y sommes allés. Elle a dit,' ne vous dérangez pas si je vais dans la chambre pour une minute? ''''OK'', je suis allé dans une ambiance sexy. Elle est sortie 5 minuts latr avec un gâteau... dans My Wife, My Parents, My Kidz, My Friends n My Colleagues. Tous criant.. SURPRISE!! et j'attendais sur le canapé........",french,Positive
ham,"C'est cool, je passerai comme &lt;#&gt; ish",french,Positive
spam,OUI! Le seul endroit en ville pour rencontrer des célibataires adultes passionnants est maintenant au Royaume-Uni. Txt CHAT à 86688 maintenant! 150p/Msg.,french,Neutral
ham,"Bonjour bébé, est-ce que tu es revenu chez ta mère? Est-ce que tu installes l'ordinateur maintenant? Remplir ton ventre? Comment ça se passe amantboy? Tu me manques déjà... *soupirs*",french,Neutral
ham,"Désolé, je te rappelle plus tard.",french,Negative
ham,Souviens-toi aussi que les perles ne sortent pas.,french,Neutral
ham,"Le monde souffre beaucoup... pas à cause de la violence des mauvaises personnes... mais à cause du silence des bonnes personnes!, nuit de Gud...",french,Negative
ham,Je peux t'emmener à midi.,french,Neutral
spam,Décembre seulement! Avait votre mobile 11mths+? Vous avez le droit de mettre à jour la dernière caméra couleur mobile gratuitement! Appelez The Mobile Update Co GRATUIT au 08002986906,french,Neutral
ham,Hey venez en ligne! Utilisez msn... nous sommes tous là,french,Neutral
ham,"Pas de merde, mais je n'étais pas si surpris, alors je suis allé passer la soirée avec ce français que j'ai rencontré ici et on s'est un peu trompés mais je ne l'ai pas laissé me baiser.",french,Neutral
ham,Bonne journée.,french,Neutral
ham,Bon après-midi starshine! Comment va mon boyto? Est-ce qu'il m'aspire encore? A mal de me baiser? *sips cappuccino* Je manque de toi bébé *baiser baiser*,french,Neutral
ham,"J'ai un autre travail! Celui de l'hôpital qui fait l'analyse de données ou quelque chose, commence le lundi! Je ne sais pas quand ma thèse sera terminée.",french,Neutral
ham,"Cela pourrait marcher, nous arriverons à un consensus à la prochaine réunion.",french,Neutral
ham,Je cherche toujours une voiture à acheter et je n'ai pas encore passé le 4e test de conduite.,french,Neutral
ham,Oui:)de la semaine dernière elle-même je prends l'appel en direct.,french,Neutral
ham,"Nan mec, ma voiture est censée être pleine de gens",french,Neutral
ham,C'est quoi ton talent?,french,Positive
ham,Notre trajet tout aussi inégalé - pas trop de ces cyclistes piquants autour à cette heure de la nuit ;).,french,Negative
spam,Kit Strip - vous avez été facturé 150p. Netcollex Ltd. PO Box 1013 IG11 OJOA,french,Negative
ham,Je n'arrive nulle part avec ce putain de boulot qui chasse ici!,french,Neutral
ham,"Bonjour, aujourd'hui je suis en retard pour &lt;DECIMAL&gt; min.",french,Negative
ham,Tmrw. Im termine 9 portes,french,Neutral
ham,"L'ancien aéroport, c'est tout ce qu'il y a d'autre, mais je baignerai mon chien plus tard.",french,Negative
ham,Il n'y a pas d'autres frais après les frais de transfert et vous pouvez retirer tout ce que vous voulez,french,Negative
ham,Le mec vient de voir une voiture garée avec son toit ouvrant surgissant.,french,Neutral
ham,Votre avis sur moi? 1. Plus de 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. caractère Spl 7. Pas mature 8. Élégant 9. Simple Pls réponse..,french,Positive
ham,Et vous avez quelqu'un qui peut m'apprendre à expédier des voitures.,french,Neutral
ham,On peut être des amis ou des camarades de classe?,french,Neutral
ham,Vous intrépide duo vous! Amusez-vous bien et à bientôt.,french,Neutral
ham,X2 &lt;#&gt;. Allez-vous obtenir cela,french,Neutral
ham,"Je l'ai fait, une tranche et une baguette.",french,Neutral
ham,Dites à vos amis ce que vous comptez faire le jour de la Saint-Valentin @ &lt;URL&gt;,french,Neutral
ham,"La nuit s'est terminée pour un autre jour, le matin est venu d'une manière spéciale. Puissiez-vous sourire comme les rayons ensoleillés et laissez vos soucis à la baie bleue. Gud mrng",french,Neutral
spam,"SPJanvier Male Sale! Hot Gay chat maintenant moins cher, appelez 08709222922. Tarif national de 1,5p/min pas cher à 7,8p/min pic! Pour arrêter les textes appelez 08712460324 (10p/min)",french,Neutral
spam,Dorothy@kiefer.com (Bank of Granite Issues Strong-Buy) EXPLOSIVE PICK POUR NOS MEMBRES ***** SUP PLUS DE 300% ************ Symbole Nasdaq CDGT C'est un $5.00 par..,french,Neutral
ham,Gagner les droits d'une femme.ne l'exige pas.Je suis essayer en tant que mari aussi.Voyons,french,Neutral
ham,Je vais à sao mu aujourd'hui. Ce sera fait seulement à 12 heures.,french,Neutral
ham,Ne laissez pas l'étude vous stresser.,french,Neutral
spam,#ERREUR!,french,Neutral
ham,Je veux voir ta jolie chatte...,french,Neutral
ham,"Oui, c'est sûr que ma copine hante m'a fait trier toutes mes affaires, mais je vais sonner de toute façon en faisant la promotion de l'hexagone pour qui est-ce? Je ne sais pas le numéro. Joke",french,Positive
ham,"Je ne l'ai pas envoyé, il peut m'envoyer.",french,Neutral
ham,"Yo, t'as faim comme un mofo?",french,Negative
ham,"Les hauts qui est 3 jours aussi, et la compagnie de transport qui prend 2wks. L'autre façon est les usps qui prend une semaine, mais quand il arrive à la traîne, vous pouvez avoir à soudoyer nipost pour obtenir vos affaires.",french,Neutral
ham,Désolé d'avoir raté ton appel.,french,Neutral
ham,"Je suis à l'intérieur du bureau, je remplis toujours des formulaires, je sais quand ils me quittent.",french,Neutral
ham,"Pour moi, il n'y a pas de permission vendredi.",french,Neutral
ham,N'est-ce pas ce qui s'est passé ces week-ends de merde?,french,Neutral
ham,J'ai pensé à toi...,french,Neutral
ham,Bonjour :) Avez-vous demandé à waheeda Fathima de partir?,french,Positive
ham,"Malheureusement, je viens de découvrir qu'on doit aller chercher ma sœur à l'aéroport ce soir-là, alors ne pensez pas que je sortirai du tout.",french,Negative
ham,J'espère qu'on perdra quelques kilos après que le hip hop pourra aller au verger et peser à nouveau.,french,Neutral
ham,Vous faites vos études seul sans aide de personne. Si vous ne pouvez pas avoir besoin d'étudier.,french,Neutral
ham,K.:)vous êtes la seule fille à attendre à la réception ah?,french,Neutral
ham,Vous êtes très gentils. Soyez prêts le jeudi.,french,Neutral
ham,Je vous aime beaucoup les peuples:) mais je suis très timide papa.,french,Neutral
ham,"Spoke avec oncle John aujourd'hui. Il sent fortement que vous avez besoin de sacrifice pour me garder ici. Il va vous appeler. Quand il le fait, je vous supplie d'écouter. Ne faites pas de promesses ou de faire des choses claires ne sont pas faciles. Et j'ai besoin que vous nous laissiez travailler sur les choses. Tant que je continue à attendre de l'aide, ma créativité sera étouffée afin que pls juste le garder heureux, pas de promesses de votre part.",french,Positive
ham,Je n'ai sûrement pas oublié de venir:) je serai toujours en contact avec vous:-),french,Neutral
spam,PRIVÉ! Votre relevé de compte 2004 pour 07742676969 indique 786 points Bonus non remboursés. Pour demander un appel 08719180248 Code d'identification: 45239 Expire,french,Positive
ham,"C'est vrai, c'est plus facile avec elle ici.",french,Neutral
ham,"Mon téléphone va mourir, tu dois rester ici.",french,Neutral
ham,"Tu n'as pas trouvé un moyen d'obtenir une autre application pour ton téléphone, hein? Veux-tu aller au net café? As-tu pris ce travail? Geeee J'ai besoin de toi bébé.",french,Neutral
ham,Désolé de rentrer chez moi d'abord... papa vient chercher ü plus tard...,french,Negative
ham,"Je viens juste de recevoir ce message, sans t'ignorer.",french,Neutral
ham,Je viens de les déposer.,french,Neutral
ham,Nous sommes heureux d'informer que votre demande pour Airtel Broadband est traitée avec succès. Votre installation se fera dans les 3 jours.,french,Neutral
ham,"On vient d'avoir de l'argent pour l'essence, vous et le gang voulez faire une grande aventure nature?",french,Neutral
ham,Je t'appellerai à la réunion.,french,Neutral
ham,Je te ferai tout à l'heure.,french,Negative
ham,K.k:)apo k. bon film.,french,Neutral
ham,Dépend de l'individu lor e coiffeur dire joli mais mes parents disent look gong. U kaypoh.. Je ne sais pas non plus qu'elle collectionne.,french,Negative
ham,C'est un jeu de valentine... Envoyer dis msg à tous les amis ur... Si 5 réponses r d même alors quelqu'un aime vraiment u. Ques- quelle couleur me convient le mieux?rply moi,french,Neutral
ham,"Bon sang, quelle douleur, je ferais mieux d'y aller.",french,Neutral
ham,"Le loyer est très cher, donc c'est notre façon d'économiser.",french,Neutral
ham,Désolé je ne peux pas prendre votre appel maintenant. Il arrive donc qu'il y ait r 2waxsto do wat que vous voulez. Elle peut venir et malade obtenir son assurance médicale. Et elle sera en mesure de livrer et d'avoir des soins de base. Je suis actuellement les achats pour la bonne assurance médicale pour elle. Alors donnez-moi jusqu'à vendredi matin. C'est quand je vais voir la personne majeure qui peut me guider vers la bonne assurance.,french,Positive
spam,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIRE SPECIALE ZOUK AVEC NICHOLS DE PARIS.FREE ROSES 2 TOUTES LES LANDIES!!! info: 07946746291/07880867867,french,Neutral
spam,"C'est la 2ème fois que nous avons essayé 2 contact u. U ont gagné le prix £750 Pound. 2 réclamation est facile, appelez 087187272008 NOW1! Seulement 10p par minute. BT-national-tarif.",french,Neutral
ham,"À 4 h, allons à Bill Millers.",french,Neutral
spam,"Free-message: Jamster! Obtenez le son fou de grenouille maintenant! Pour le texte poly MAD1, pour le texte réel MAD2 à 88888. 6 sons fous pour seulement 3 GBP/semaine! 16+seulement! T&C's appliquer",french,Neutral
ham,Ils n'arrêtent pas de dire que j'ai tellement honte.,french,Negative
ham,Ouais...,french,Neutral
ham,Venez dans notre chambre à un moment donné pour que nous puissions régler le plan pour ce week-end,french,Neutral
ham,"Feb &lt;#&gt; est ""I LOVE U"" jour. Envoyer dis à tous les ur ""VALUED FRNDS"" evn me. Si 3 revient u'll gt marié d personne u luv! Si u ignore dis u va perdre ur luv 4 Evr",french,Positive
ham,"Ok, je rentre à la maison maintenant.",french,Neutral
ham,"Ok, ok, alors, qu'est-ce que c'est que le plan d'aujourd'hui?",french,Neutral
ham,Joyeux anniversaire... Que vous trouviez ur prince charmant bientôt n dun travail trop dur...,french,Neutral
ham,"Envoyer la date de naissance de l'ur avec mois et année, je communiquerai le nom de LIFE PARTENER. et la méthode de calcul. Répondre doit.",french,Neutral
ham,"Il n'y aura qu'à 2h15 pour essayer de sortir 2 fois, c'est bien?",french,Neutral
ham,Alors tu vas avoir deus ex?,french,Neutral
ham,C'était pour voir ce message. Alors quand r u partir? Félicitations cher. Quelle école et wat r ur plans.,french,Neutral
ham,"Bonjour, l'im souffrant de fièvre et de dysenterie ne pourra pas venir au bureau aujourd'hui.",french,Neutral
ham,Je suis entré dans l'info bt ne sais pas quoi faire,french,Neutral
ham,"Je vais bien parce que j'aime 2 essayer de nouvelles choses, mais j'ai peur que tu dînes comme mah.",french,Neutral
ham,"Allez jusqu'à Jurong point, fou.. Disponible seulement dans bugis n grand monde la e buffet... Cine il y a eu plus...",french,Positive
ham,"Parfois, nous mettons des murs autour de nos cœurs, non seulement pour être à l'abri des blessures.. Mais pour trouver qui se soucie assez pour briser les murs &amp; se rapprocher.. GOODNOON:)",french,Neutral
ham,Combien de lèches faut-il pour arriver au centre d'une pop tootsie?,french,Neutral
ham,"Poyyarikatur, kolathupalayam, unjalur post,erode dis, &lt;#&gt;.",french,Neutral
spam,informations importantes 4 utilisateur orange 0789xxxxxx. aujourd'hui est votre jour de chance!2trouvez pourquoi vous connecter à http://www.urawinner.com IL Y A UNE SURPRISE FANTASTIQUE VOUS RETOURNANT!,french,Positive
ham,J'arriverai avant dix heures du matin.,french,Neutral
ham,"Penser à quelqu'un, c'est bien, pas de drogue pour ça.",french,Neutral
ham,C'est le champion qui sort de Glasgow!,french,Positive
ham,"Génial, ça va être bientôt ou plus tard ce soir?",french,Negative
ham,Je vais être en retard...,french,Negative
spam,Summers enfin ici! Fantastique un chat ou flirt avec des singles sexy dans la région de l'an? Pour obtenir MATCHED juste répondez SUMMER maintenant. Gratuit 2 Rejoignez. OptOut txt STOP Help08714742804,french,Positive
ham,Ok... le test de théorie? quand est-ce que ü va réserver? Je pense que c'est sur 21 mai. Coz a pensé vouloir sortir avec Jiayin. Mais elle n'est pas libre,french,Neutral
spam,argent!!! vous r un gagnant chanceux! 2 réclamer votre prix text money 2 88600 plus de £1million à donner! ppt150x3+normal text rate box403 w1t1jy,french,Neutral
ham,"Enseigne-moi les apps da, quand tu viendras à l'université.",french,Neutral
ham,Il faut qu'elle dâte lentement ou qu'elle vomisse plus.,french,Neutral
ham,Préparez-vous à mettre sur votre excellent sous-visage :),french,Positive
ham,Vous voulez m'envoyer un câlin virtuel?... J'en ai besoin d'un,french,Neutral
spam,U ont un admirateur secret. REVEAL qui pense U R Si spécial. Appelez 09065174042. Pour refuser Répondre REVEAL STOP. 1.50 par msg recd. Cust care 07821230901,french,Positive
ham,"D'habitude, la personne est inconsciente, c'est chez les enfants, mais chez les adultes, elle peut se comporter anormalement.",french,Neutral
ham,"De toute façon, je dois :-)",french,Positive
ham,Alors ü attendez 4 moi à l'arrêt de bus à l'arrière ur lec lar. Si je dun c ü alors je vais chercher ma voiture puis revenir n cueil ü.,french,Neutral
ham,"Son Ur chance d'aimer quelqu'un. Son Ur fortune d'aimer celui qui aime U. Mais, c'est un miracle d'aimer une personne qui ne peut aimer personne sauf U... Gud nyt...",french,Positive
ham,J'espère que les choses se sont bien passées chez'médecins' ;) me rappelle que j'ai encore besoin de 2go.d u c d petite chose que j'ai laissée dans le salon?,french,Positive
ham,Je ne peux pas décrire à quel point tu as de la chance que je sois réveillé avant midi.,french,Positive
ham,Le papier est-il dans la matinée ou dans l'arrière?,french,Neutral
ham,Wat rend certaines personnes plus chères n'est pas seulement de bonheur dat u feel quand vous les rencontrez mais de douleur u feel quand vous manquez de dem!!!,french,Neutral
ham,"Ok, je suis sur le chemin de fer",french,Neutral
ham,"Bonjour! Je viens d'arriver, St Andrews-boy c'est un long chemin! Son froid. Je vais vous tenir au courant",french,Neutral
ham,Pouvez-vous m'envoyer le numéro de ma tante?,french,Neutral
ham,"Bon après-midi, mon amour! Des perspectives d'emploi? Tu me manques? Qu'est-ce que tu fais? Es-tu paresseux et triste, hum? Ou heureux et rempli de mon amour?",french,Neutral
ham,"Je t'appelle plus tard, n'ai pas de réseau.",french,Negative
ham,Ce n'est pas comme si tu appelais quelqu'un un punto.,french,Neutral
spam,"WINNER! En tant que client de réseau apprécié, vous avez été sélectionné pour recevoir une récompense de £900! Pour collecter l'appel 09061701444. Valable 24 heures seulement. ACL03530150PM",french,Positive
ham,"Pete, c'est toujours ton téléphone? Sa Jenny de la fac et Leanne.Qu'est-ce que tu fais maintenant?:)",french,Neutral
ham,"Oui, celui-là est lent comme du caca.",french,Neutral
ham,"Superbe pensée- ""Soyez reconnaissants que vous n'avez pas tout ce que vous voulez. Cela signifie que vous avez encore l'occasion d'être plus heureux demain que vous êtes aujourd'hui."":-)",french,Negative
ham,Ok mais knackered. Je suis juste rentré à la maison et est allé dormir! Pas bon à ce travail à plein temps lark.,french,Positive
ham,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta, Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai.........",french,Neutral
ham,Santé pour le message Zogtorius. J'ai regardé mon téléphone pendant un âge qui décide s'il faut envoyer un message ou non.,french,Neutral
ham,"Il s'agit de l'ensemble de l'industrie de l'Union européenne, de l'industrie de l'Union européenne, de l'industrie de l'Union européenne et de l'industrie de l'Union européenne, de l'industrie de l'Union européenne et de l'industrie de l'Union européenne, de l'industrie de l'Union européenne, de l'industrie de l'Union européenne, de l'industrie de l'énergie et de l'industrie de l'énergie, de l'industrie de l'énergie et de l'industrie de l'énergie, de l'industrie de l'énergie et de l'industrie de l'énergie, de l'énergie et de l'industrie de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie et de l'énergie",french,Neutral
ham,"Toujours une citation verte jamais racontée par Jerry dans le dessin animé ""Une personne qui irrite u Est toujours celui qui aime u Vry Much But Fails to Express It...!.!! :-) :-) gud nyt",french,Positive
ham,"Quand j'aurai des trucs à vendre, je te le dirai.",french,Neutral
ham,Parce que j'étais dehors shopping wif darren jus maintenant n je l'ai appelé 2 demander wat present il wan lor. Puis il a commencé à deviner qui j'étais wif n il a finalement deviné darren lor.,french,Neutral
ham,Ce qu'il a dit n'est pas la question.,french,Neutral
ham,"Des mots douloureux : « Je pensais que le bonheur était la chose la plus difficile sur Terre... Mais le plus dur, c'est d'agir heureux avec toute douleur non parlée à l'intérieur. »",french,Neutral
ham,Je travaille support technique :)voice process.networking field.,french,Positive
